,review_id,user_id,business_id,stars,useful,funny,cool,text,date,sentiment
6234,omlMSz9c-1EwO9lbSRHTdQ,k2_4S6yBShRictk-5hHW6A,lkjgZcgbpbYR_mXoGXWmQw,1,0,0,0,"Where are the managers????   It took 1 1/2 hours for our meal to come out at 8:15 in the evening.  Items came out at different times so we couldn't all eat at the same time.  The asparagus tempura was inedible because they didn't cut the ends.  Waitress just took it away and did not comp us.  Waitress knew next to nothing about the sushi menu.  She sat and talked with the hostess the entire time instead of waiting on her tables.  Food was WAY over priced, and I couldn't speak to my dinner companions because the music was way to loud.  One of the worst dining experiences in a long time.  Paid $70 for a dinner for 4 and went home hungry.  HORRIBLE!",2012-04-05 15:13:33,0
6236,_5W3-_i84RJ9KU1d6lSgCQ,AB1mQb-ggOvl_cIls3cJxA,lkjgZcgbpbYR_mXoGXWmQw,1,1,1,0,"I have been a loyal Ra Sushi fan for years. Tonight, I went into Ra Sushi Dana Park for reverse happy hour around 1045 pm. I asked for a regular table, not a high top, and was told the regular table section was closed. There were 4 or 5 tables still eating in that section and quite a few customers in the bar section. I would like to remind this restaurant (and others) that there may be reasons a customer may not be able to sit at a high top table, due to a disability or other valid reason, like my own. I left, saddened that I am no longer going to be frequenting one of my favorite late night restaurants in the future. Loyal fan, no more.",2016-06-03 06:43:35,0
7599,pvjRNJkP7-aRGlws8ZQHGA,CRqFYYhbYTLE8J1s8W0oTA,ehUN_XAWr1ePov0jtgv0Lw,5,0,0,0,"I really liked this place. Please keep in mind that there is a cover change and then you can  spend unlimtied time at the place. 

They have hundreds of board games and you can spend good time with company and play them while can enjoy drinks and food. Friendly staff will recommend and teach you different games as well. 

The food and drink quality is just an average but the concept is awesome. 
Will go back there again.",2016-07-03 02:48:02,1
7350,vH6KyecKH5dEzWnr-vZinA,hVkkWefqj7MErZbmlYvBRw,ehUN_XAWr1ePov0jtgv0Lw,5,1,0,0,"Quite a big space with a lot of board game choices. Staff is efficient and the food menu is actually not bad. Their black bean burger was good. 

The only thing I'd say would use improvement is their scheduling system for estimating wait times. It's not always the most useful as it could overestimate the wait time by a lot.",2018-01-01 03:45:34,1
7409,VFFoKnK8jmJo-8M3fTdE-w,N679Y8heE28zew5Oh11rrQ,ehUN_XAWr1ePov0jtgv0Lw,5,0,0,0,"Fun fun fun! Play for 8$ unlimited games and for the whole day! You could drink and eat too! (Optional). The red velvet cheesecake was a perfect dessert.
The staff there are so fun to talk to. They could recommend games for you and they are ready to explain any game you choose.
Great for groups of friends (so much fun) but it might get really loud especially Saturday night. I recommend the games: Catan and Sequence. Tried King of Tokyo.. it's ok but don't think will go for it again.",2018-08-07 02:04:20,1
7556,CKXgrnYHfdWxovWRDitQ2A,PXTQbutMBgBIbB_Rabn53g,ehUN_XAWr1ePov0jtgv0Lw,5,1,0,0,"Board games and amazing vegan friendly food.  Hard to go wrong. Creme brulee, poutine with bacon, fried cauliflower with guacamole, ranch sauce and siracha then house blend old fashions.  All vegan.  Bring friends with you to play the games.",2018-01-05 06:27:55,1
7401,Rm4DF7nECBeryId3SivOzg,tWQEx4i5WL_nnhaZ4X1Mdg,ehUN_XAWr1ePov0jtgv0Lw,5,1,1,1,"My husband has been dying to visit a board game cafe for quite some time, it was top of our list when we visited Toronto last month. We were amazed by the selection of games, and how everything ran like a well oiled machine. I love how comfortable the atmosphere is--we played about 4 games, next to us a couple played one more in depth game, and behind us was a mother and son playing more child centered games. There is something truly for everyone! The staff is very friendly and willing to chat, and the menu has a lot of selection, whether you are feeling like you want a meal, or a snack, drinks or coffees...it's a great experience.  We live about an hour and a half away...it's worth the drive just for a visit to Snakes & Lattes!",2016-09-24 12:36:16,1
7551,VQ-BXyEzd76VyMnPkkfakQ,d0sqGNc-XUQ7PscrRX-5OA,ehUN_XAWr1ePov0jtgv0Lw,1,1,0,0,"Arrived here at 3:15 with a group of 3. We were quoted a wait time of 30-40 minutes which seemed long with the number of vacant, larger tables in the cafe. We went elsewhere for a drink while we waited for the text to let us know that our table would be ready.  Once we had been waiting for an hour we decided to come back and check on the wait time. The hostess seemed unconcerned when she told us that there were still 7 tables to be seated before my party. At this point we gave up and left. After 2 hours we received a text letting us know that our table would be ready. Staff should be trained to provide accurate wait times, or not quote at all! Extremely disappointed with my experience.",2017-05-21 23:49:10,0
7359,6CqmdxMWiTnS8dKAT7qFnA,IOE2HzWUP1FfrLDNReRgsg,ehUN_XAWr1ePov0jtgv0Lw,1,1,0,0,"Walking in the room there was a cool vibe. Tons of board games to choose from and lots of people to meet and have fun with. My friends and I decided to come here for board games and lattes. But the barista went home early on a Saturday night. 

So where we're the lattes? Why do you have such a cool menu but can't order half the items from it? Lattes, not available. Drip coffee, not available. Hot chocolate , not available. You aren't giving your customers much to choose from except water, alcohol and food. Yet the name suggests lattes... How come no one in the cafe was able to serve us coffees? Aren't you listed as a cafe? Not even an attempt to accommodate this request. 

The hostess looked stressed, our server was not attentive and the lack of customer service was disappointing. I'm torn between writing a good review because the concept of your establishment is different and forward thinking but the staff has to learn a few things about customer service and how to be more attentive to the needs of it's guests. 

No one wants to wait 30 mins for a drink order. No one bothered to come around and ask if we wanted something more to drink after our first round. After trying to hunt down our server and settle up with her, the automatic 18% gratuity was the only option available when paying debit. But your service was horrible. Again, not giving your customers many options here. 

I'm disappointed in the service and menu options. You've done a great job with the interior, it's new, fresh and modern ,but what keeps customers coming back is customer care and establishing personal relationships with the visitors who frequent your tables and pay for your tips. Be more attentive. Show that you care. Work there because you love it. Again I love the concept but I hope you get all the weak links fixed because I would definitely not want to sit through that again.",2015-11-22 17:26:17,0
7485,xN2ms7ymb35W1o2KcxxJhw,9MhJcCAjGt2xKjugSpFm4g,ehUN_XAWr1ePov0jtgv0Lw,1,1,0,0,I got horrible service all night. My order of food never came and my server disappeared. Over an hour later a different server asked if I wanted anything else...,2017-09-02 06:48:00,0
7316,rnDj8SMA9aneKZCTFdto8w,BpgRP380FB-GAACSdOTnjQ,ehUN_XAWr1ePov0jtgv0Lw,1,2,0,0,"Sorry they don't even deserve a star. I walked up the the bar, unpacked my books to read. Sat waiting. Not one person came to acknowledge I was at the bar. There were 6 servers behind the bar all giggling and having a great time. One bartender /server, or whom ever because you don't know who is who, talked to someone 2 seats down from me. They seemed to be coworkers. And I wait. I sat for a couple minutes and started to pack my things as nobody still had  acknowledged that I existed. Even as I was packing up and put my coat back on, I still was invisible. I even noticed a couple getting there bill and waiting for the server to bring their change and he actually waived the guest over to him to get their change. 

Shaking head.... Will never return.",2016-02-26 00:55:19,0
7313,y500gxf1Jg8IsidDQ8Tg_w,Xciaf75EmMDd4GfmGNoV9Q,ehUN_XAWr1ePov0jtgv0Lw,1,0,0,0,"My 4th time going here & normally I have a blast.
Tonight I ordered a wrap that used a seafood sauce that wasn't listed on the menu.
I had an allergic reaction & after asking got told rudely that it always comes with that sauce.
I agreed to a replacement dish.
when the bill came they had given me a meal that cost more & auto-graded an 18% tip when we were a group of 5. 
To make matters worse she didn't tell us & my friends tipped on top of the tip! 

It was an expensive experience.
Sticking to coffee next time & always double check your bill here!",2017-11-09 14:22:55,0
3252,FLjJC_1-seZd_WzJBzKiHw,LkfZ-Xoldc6uc7Eu3YyfDA,RX_zkcMKa6wOsUNhGpHaoQ,5,0,0,0,"Food was very yummy!! I got chicken and waffles, hubby got war pig both very tasty. Service was great too!",2018-10-29 18:37:26,1
2927,kMZFSZqw_bgAG1XyiNbAeg,mZEcNqux4RZbhUminsn7hg,RX_zkcMKa6wOsUNhGpHaoQ,5,1,0,0,"Like all Melts, the food is phenomenal!  I am here the second day of the grand opening, in Avon, Ohio.  The wait for a table is out the door, however being alone, I got a spot at the bar.

Like always, I got the Cleveland Cheese Steak, can't go wrong with this monstrous morsel.  The tender beef and garlic mushroom concoction makes one mouth ""Melt"", it's so fabulous!

The fried tomatoes were absolutely delectable, perfectly crispy.  The fire roasted corn salsa accompanied by the remoulade was a perfect match.

I'll be back, when I'm back on business!  I wish Melt existed in the Chicagoland area!!!",2017-09-06 23:28:03,1
2889,vfpatY7bb12PAN1gFTdCBQ,TdbTpjfhOUeTCVBX9evLkw,RX_zkcMKa6wOsUNhGpHaoQ,5,1,1,1,"Love Love Love Melt! Got the gyro today and it was tasty. Went with the whole which was a bit too big so I only ate half. I wish I would have got some more fries.

I got the tzaki on the side which was a good idea because last time my sandwich was too messy. I also opted for no onions.",2018-08-09 21:06:08,1
1948,DGDB3HTijvwytOYOlmb3QQ,6BtVeOYc7Sagm8-sPcsNdg,RX_zkcMKa6wOsUNhGpHaoQ,5,2,0,1,"We have waited for this for a long time! We have driven from Avon to Lakewood for 2 years for Melt about 1-5 times a month. This is by far the best Melt of all 10. It is clean, bright, and the ""classiest"" one. It is still Melt, but a little more upscale. They have a large waiting area and seating/takeout order desk, a humongous waiting area with a mural coming soon, a huge bar, plenty of indoor seating, a small outdoor patio, and a huge 4 season room equipped with garage doors. They did a good job with this newer building (2015) previously occupied by Bar 145. They used the nice building, but made it their own. The food was the same as the others, and the staff were friendly, but these things could very well change over time. We will definitely be back soon!! We love the convenience, easy parking, and proximity from our current home. Thanks to Matt Fish for bringing Melt to the West-Westside of Cleveland!",2017-08-28 20:57:22,1
2763,OYESDMnYvfs9kF8qHrDi7w,Z4C0yKmyASG3kYfm_f2glA,RX_zkcMKa6wOsUNhGpHaoQ,5,0,0,0,"For a restaurant that just opened a week before, this experience was awesome! Usually you'd expect some bumps in the road with a new place, but no bumps here. The space is awesome - clean, interesting decorations like the other locations, lots of fun local Avon stuff and plenty of room for the waiting area. The food was consistent with the other Melt places, which is to say A+!! My husband had the Dude Abides, I had the 5 bean chili and we were quite happy with both. The only thing that could have made my experience better, would have been to get a polka record menu. Maybe next time :)",2017-09-06 18:34:45,1
2393,RpRcJLDlsBkP6C73FvpoDA,7iLIbKGQ6Td6101n4Sfszw,RX_zkcMKa6wOsUNhGpHaoQ,1,0,0,1,"Second time at the new Melt in Avon and don't think I'll be back. The sandwiches are good but the rules they have are crazy! 1st time they wouldn't bring tables together in an empty section because upper management said they can't do that to accommodate larger parties and made us wait till tables opened up in another area. 2nd time my 9 year old wanted to add a little ham and bacon to a $4.00 kids sandwich and they up-charged me and additional $6.50. When I asked the manager why so much, he tried to explain that they add an adult portion size. I could have just order and adult sandwich for less money!! Figure it out Melt or your days in Avon will be numbered",2017-11-11 00:36:19,0
3106,y8bkUzFliwE-5p-t-GKIZA,ttc3_AtKQzrFlFdfsS0-zg,RX_zkcMKa6wOsUNhGpHaoQ,1,1,0,0,"Second time visiting a melt and it's just so overhyped. Sandwiches are big but like 60% bread. My BIL got the Monte Christo and it had like 3 slices of ham in it. We're both impressed with Bennigan's Monte Christo but since they've gone away, there hasn't been a replacement for it. We were hoping this would be it, but nope!

The offer chips as a side and they look like already cooked chips refried in dirty oil. They were the MOST bland chips I've ever tasted.

This a real Basic B's haven. I put it up there with the basic status of PF Chang's.",2018-07-03 03:49:15,0
2620,Ug9_Qj7xt48lVpevK8Lqkw,JzHQ9PMI3cYuFidvHzblkQ,RX_zkcMKa6wOsUNhGpHaoQ,1,1,0,0,"First time at melt. My company bought us lunch from the Avon location. I got the Parma, Italy. Let's just put it this way. Tasted like it was microwaved, the chicken was dry. Don't think I'll be getting or visiting a Melt again. Terrible. If I could leave zero stars I would.",2017-09-28 18:00:18,0
2575,ON317UmSbwk_ZKxfobwP7A,X5gF0EzuavSMCVmgG69Mbg,RX_zkcMKa6wOsUNhGpHaoQ,1,0,0,0,"They need to step it up if Melt wants to stay in business in Avon. We sat at the bar and had to watch bartenders ignore us. Friends came in a bit later and had to wait 20 minutes while the staff argued who would clean the table. Manager seems totally at a loss, not staffed very well. There are a lot of other places in Avon/Avon Lake/ Westlake that I can spend my money. No need to go somewhere and be frustrated. And the foods not that great.",2018-01-14 02:16:28,0
2402,qv4RvFBENFi0BZyLms5JkQ,hI_mZNjwIG0ypJaDZyebzw,RX_zkcMKa6wOsUNhGpHaoQ,1,1,0,0,"Wow, the Avon location needs help.  When you come in before 5pm on a Sunday, and there's tons of empty tables, and the bar's virtually empty, and they tell you it's a 30 minute wait ... then they tell you some BS story that it's about quality of service ... that by not filling their tables and making people wait, they can ensure better service and faster food.  PURE BS.  They either don't have enough wait staff or kitchen staff.  Epic fail, Melt!  If you're going to open all these new locations, make sure you can operate them efficiently!",2017-10-15 21:10:37,0
10537,0bsxtPJaemPov-yGUIr8Ag,0rh3Ut8Hx8ztcEaL9MEbdA,VuIIfIAEtGFXcAcXCvK-1g,5,1,0,0,Ok wasn't sure about this place from the reviews and the menu.  Very hidden I almost missed the turn but once I found it I was happy I did.  I had the ham egg and cheese burrito it was amazing!!!!  Def my place to go if north of north scottsdale.  Amazing food relaxed vibe. Great place to go,2018-02-24 00:50:40,1
11819,i9TOMBENaHttKfjcLRmMOg,ZdtrUZYoe-j_UP_ABoyJIw,VuIIfIAEtGFXcAcXCvK-1g,5,0,0,0,We came with the family and really enjoyed everything that we tasted.  The cheese quesadilla was absolutely delicious and La Vaca Loca is a killer burrito.  Service was excellent.,2017-07-22 20:55:40,1
11985,5an_LASdLiTgKBaI8VVrlg,Pz3P0To_p8eJ3ECm7V8WRA,VuIIfIAEtGFXcAcXCvK-1g,5,0,0,0,We will absolutely come back.  Excellent food @ very casual  place and friendly!!! The portion is very reasonable compared to what you pay for.,2017-06-11 01:41:48,1
12284,Rm0r1s7JooS52EwnzeQ1lg,Ql-Qr4r4fkpcqg8JWiM6KA,VuIIfIAEtGFXcAcXCvK-1g,5,0,0,0,This place is delicious and you can get the breakfast burritos all day.  They make it very easy to modify menu items for preferences.,2017-07-04 01:12:03,1
12525,pGJTvZ2AGt_2KY9s_kioQw,YfvMjY-G6y86Ov2tS5Txww,VuIIfIAEtGFXcAcXCvK-1g,5,0,0,1,"Absolutely scrumptious! The bad reviews really don't belong here as they don't deserve them. 

I had the egg, bacon and cheese burrito and it was absolutely wonderful. They add seasoned fries to the burrito that I had and it was super tasty.

The prices are moderate but definitely reasonable. The staff is super friendly and welcoming and I might just become addicted to this place.",2017-06-02 18:31:44,1
12761,Db25QYTtjldMYiV2BBe_yQ,95dSakb9YFmf8Gp0P6MglQ,VuIIfIAEtGFXcAcXCvK-1g,1,1,0,0,"I ordered steak fries at 1:19.  At 1:40 I inquired about my food and was told that it was being made, that all the food was made to order.  By this time the group that I was with had all received their food including an order of steak fries.  Five minutes later I was informed that they were all out of steak, that a bunch of people had ordered steak and they were out.  They offered to make me chicken fried instead and I said ok.  By 1:56 my food still wasn't ready so at that point I went in and had them give me my money back.  The fries still were not ready.  I'm not sure what ultimately happened with them.  One cashier was nice and apologized, the other not as much.  Needless to say, I will never be back.",2017-11-04 21:40:02,0
12219,moVvaUNIVWIY46CcG8UehQ,xIeAX2APCM3Ut2eudCtEeA,VuIIfIAEtGFXcAcXCvK-1g,1,2,0,0,SLOW!!! Overpriced! Burritos are made one at a time and it takes so long to make another one that the first will be cold. Fries are awful there. Calling ahead does not help cause they forget about your order before you get there. Small burritos for 6-10 dollars.,2017-04-14 21:30:41,0
11725,aAL_e627Ocn6Acu_RmTPwA,chIaX_-1XMQQ8VCkgQruRg,VuIIfIAEtGFXcAcXCvK-1g,1,2,0,0,"My wife and I are still new to Cave Creek and are exploring all the local spots.  We were excited to try a new breakfast spot so my wife picked up a couple breakfast burritos to bring back home.  We both really wanted to like this but it was pretty bad.  We both had bacon, egg, and cheese burritos which come with seasoned fries inside.  She modified hers to include egg whites, and avocado I believe.  I found my burrito to be very flavorless with runny eggs, and some uncooked seasoned fries.  The bacon was also on the under cooked side for me.  My wife's feedback was similar but her burrito included a bonus side order of a long jet black hair.  My wife is blond and i have light brown hair so definitely not ours.  Unfortunately she had already had several bites before noticing.  She tossed her's in the trash and I also discarded mine about half way.  Not worth the calories I'm afraid.  I think we're going to stick with Saddle Creek Coffee because it's consistently great.",2017-12-21 21:18:11,0
11504,ixdKOeQOqADpt_44mvfGKA,bmVz3kV6Yz6-dvfEJUu_rg,VuIIfIAEtGFXcAcXCvK-1g,1,1,0,0,"Probably the best burrito I've ever had.... Only problem is they were not open and this was my first time visiting his place. Driving in from Sedona, and heard of couple of spots to try one was closed, which is my fault for not checking ahead... but this spot is supposed to be open, nope doors locked and inside black, will probably never be on that side of town again, so I won't be able to tell people how great this place was or is..... If they were open, no signs of why closed and the time was 11:30 when I came through.",2017-09-13 14:18:53,0
11522,2Tg-jgHYcpaF4qW6TyU7kQ,2jcmeKyROaiG4w0g6ZlTBA,VuIIfIAEtGFXcAcXCvK-1g,2,0,0,0,"Heard good things, but disappointed.Had the CrazyChicken burrito, chicken so over cooked, flour tortilla crumbled with every bite. Not some place I would recommend or return.",2018-04-18 02:19:43,0
5,LT1X5DPlo28m15OAw_uRzw,HyiNwXN9tgDMNJbWdVnAlg,UeEzvTGkSyaHRvWTlZ1ISA,5,1,0,2,"This a small run business with amazing food.Let me say this is the best thai food iv had in my life egg rolls are homemade to order,we also had yellow curry and shrimp fried rice..YUM YUM YUM we finished our meal with the coconut a must try..

Do urself a favor and try this great food",2018-09-03 01:26:07,1
1097,ybodY5dam7dthUCUM8X9IQ,Vow1crUOBobxe7bpgQoRDQ,UeEzvTGkSyaHRvWTlZ1ISA,5,0,0,0,If your craving crab fried rice this is the place. Free refills on Thai tea and coffee. Good and quick service. Would define come again,2018-03-29 01:32:15,1
1046,yCEdQC5T-vaMbIKKcg4_zg,4Mq3JjfXZosWKQzXCL1HGQ,UeEzvTGkSyaHRvWTlZ1ISA,5,0,0,0,"I have been missing a certain dish from Kauai, specifically hanamaulu chicken. I ordered the salt and pepper wings and it by far the closest to it. Also ordered the wontons and papaya salad and it was legit!! I would recommend to all my Kauaians to check this spot out and at least try their salt and pepper wings. You'll thank me!!",2018-05-05 20:38:08,1
1028,1kbxCho6M2Tv0XtCZ45SUg,xBGXJD0iFnPj_3foqa5DPA,UeEzvTGkSyaHRvWTlZ1ISA,5,0,0,0,My boyfriend and I were VERY pleased with this place! We tried the pineapple fried rice and chicken pad Thai and both were absolutely delicious. I personally love the all-you-can-drink Thai tea option for dining in!,2018-06-04 02:39:10,1
1023,k4LVjM-hujKFXImQtyzM-w,_trvfjlDG7kpOg_VO56weA,UeEzvTGkSyaHRvWTlZ1ISA,5,0,0,0,What a great place hidden gem thats for sure. Good lunch specials food was exceptional coming back again that's for sure,2018-05-02 19:51:03,1
865,N7bqkDkW35idUBKrLPY8qw,pKC6t2mp3rt7O_YKt1lpfg,UeEzvTGkSyaHRvWTlZ1ISA,1,0,0,0,Not an amazing time waiting well over an hour for food. Not sure I'll be able to rate on the quality of the food because I may never get a chance to try it. Not pleased with this experience.,2018-01-02 04:26:41,0
97,03eQa5zFhtXFQde9f9QIqg,9irwhimuEw5n6rzXGfGPbA,UeEzvTGkSyaHRvWTlZ1ISA,1,3,1,0,Very rude customer service ...i called in to make a take out order and was being rush ..then she say it's going be 20 min I get there 20 min she says in a rude way I said 25 min look at all the ticket orders so I said ok I see 4 ticket  then she give me the bill then I give her my payment she just trun her head and start doing paper work then I say can I pay for my order she say your food not ready so I say I'll be back I came back in 10 min and still it was not ready then she say you don't need to get it in a rude way thay was not even busy only had 2 people eating there...wow thanks a lot for the bad service only went there cause I was told by my friends to go try it out ..so now I'm going to let all my friends all about my bad service I got from there ...,2018-09-26 04:54:08,0
1784,UVsy-l1ZPmO5DYaHLCFURA,XqzWSabUxL9IYz0B-LBPlw,UeEzvTGkSyaHRvWTlZ1ISA,1,1,1,0,"Will not come back again, food is decent but they have this rule of ""thai tea free refill but no leftover to-go"" which I understand they dont want ppl keep on refills the drink and get it to-go. I ordered a Thai ice coffee and ate lunch there, and I didnt drank it cuz I wanted to take it to work, when we were paying I asked for the togo cup since I know i didnt refill my coffee at all. She says ""sorry we dont do to-go cup"", and she knew I barely drank my coffee. So I had to finish my coffee when we were paying. Stupidest policy ever.",2018-10-01 22:07:45,0
1022,q0-N73fTSKqUWB1ReOYQXw,jqziYjb4LwbWjcDIsU9u9A,UeEzvTGkSyaHRvWTlZ1ISA,1,0,0,0,Their green curry gave me food poisoning I will never eat here again I don't recommend this Thai restaurant to anyone,2017-12-12 00:49:15,0
969,0n8Sb4N_PONBKcDqTvkxsA,_zRjl3ojmvon3RQtYPD05w,UeEzvTGkSyaHRvWTlZ1ISA,1,0,0,0,Had there sweet sticky rice twice now and Hooed the second wouldn't be as bad but sadly don't waste your money.  Worst I've ever had.,2017-12-09 05:45:57,0
13452,CNNay_ilbzSnPNWX88kPLQ,oJY1Id_RRM5mO_z10GP99Q,Z-graJvcYCSOGWRs3bDzLQ,5,1,0,0,"Excellent, Delicious food.  Great service from our Hostess, Amy.  The only thing I want to note is that I went there hoping to try Chicago style deep dish pizza, like Jon Stewart ate on The Daily Show.  They don't do that.  They have ""Chicago Thick"" which is not the same thing.",2015-04-11 00:21:03,1
12985,WVgc52E40GQ0OIhdtFym-g,WPFNPVteZMLiOzRoySS2mA,Z-graJvcYCSOGWRs3bDzLQ,5,0,0,0,"Having a fabulous lunch at the bar. Tim the bartender is very fun, he makes a great Moscow mule!  My pizza is amazing, and the salad is very fresh and crisp! I am going to get an extra one to go for lunch tomorrow.  This is my first time here and I plan to come back soon.",2016-02-07 21:34:46,1
11376,fPxYsplgoYAcP-t9YRpWRA,nD7bcuVYFrfhpYNp_GpsIQ,Z-graJvcYCSOGWRs3bDzLQ,5,0,0,0,"I had a surprise pizza party here for my boyfriend. Which included a couple appetizers. The food was awesome! We had chi town pizza and pepperoni rollers, mozzi sticks and garlic cheese bread. Everybody had cocktails. The service was fabulous! I like to come here for football games as well and sit at the bar. I've also had wonderful service at the bar too whether it's been busy or not. A few drinks and a Oh My Spaghetti Pie slice during the game! :) I'd recommend this establishment for za and apps. I would like to try a burger if I wasn't such a creature of habit...",2017-08-19 17:03:26,1
11394,GKSJyOEp46nSercwgsN3aQ,1KaUP51onFWG76iBT-NLIw,Z-graJvcYCSOGWRs3bDzLQ,5,0,0,0,"Loved loved loved the Mediterranean pizza with sausage, old school style (deep dish)

The Sports Bar environ is great, and they will tune any tv to the event you want. 

Not too many Chicago style pizza joints around, so invest your discretionary food budget here. I want to be able to come back!!!",2017-01-31 19:53:03,1
12226,SV8nUUtvZcFR3i0iMa7Y9w,R7yJvLYFOmpv16yfvpp9LQ,Z-graJvcYCSOGWRs3bDzLQ,5,0,0,0,Lunch special ! So good personal pizza Caesar salad so good the very best part isn't just the food is the server she was Devine.. Sarah was so great so friendly always  came back !!! Manager amanda was friendly and always kept a her smile durning lunch rush both her and Sarah ... I will totally come sit in her section agin,2018-08-23 19:45:36,1
10549,6Qr5ZpsKvqxwd7X526cfKw,AwwV1jK46hKla2nLF2J-kA,Z-graJvcYCSOGWRs3bDzLQ,1,2,0,0,"If I could give -0 stars I would. Although they have a wonderful array of beers, service was the worst. Our server Jesus was not very attentive to our needs. It seemed like we were a bother to him from the start. 
It took about 40 mins for our food to arrive and we even ordered from the happy hour appetizer menu. When we got our food everything was tasteless and lukewarm. Our server brought out the wrong soup that I ordered and it took another 20 mins for him to bring me the right soup I ordered. When I received my soup, it was lukewarm and looked like baby food instead of a creamy tomato basil soup. Not once did our server apologize for bringing out the wrong order. Nor attempted any type of service recovery.
I think our server was in la-la land because he kept asking us if we wanted tequila shots. I will never come back to this establishment! Horrible food and service.",2014-06-28 07:41:28,0
11858,9FEj-7kfq3lnTEAAON3Nng,2uu0EOiM_eyIhd_8dNR9-w,Z-graJvcYCSOGWRs3bDzLQ,1,1,0,0,"The service was BAD.  
The food was BAD.  My salad was old and wilted I got the fried pickles and they were rock hard the waitress didn't even bring ketchup for my son's fries, I went and grabbed a bottle from their stock for him because she disappeared.  

At least is wasn't freezing in there this time.  I only went because my boyfriend likes it there, I don't really know why, its horrible every time we go.  I certainly will not be back, he can go by himself if he really wants to.",2012-05-14 18:05:02,0
11934,CRLAxhWiBRhFmQ4tQWSHyA,0ygWZ_gXF8qTm0bY95JJqA,Z-graJvcYCSOGWRs3bDzLQ,1,2,3,1,"I am shocked at how BAD THE TVs are!!! Non-HD broadcasts? Small and few TVs!!! Several w/black lines/shadows in them. 

Only 1 Big TV behind the bar and two 20""ers???????

I simply cannot believe the owner of this place has been so cheap as to insult the viewing public with this debacle.",2013-10-13 23:40:27,0
11988,kKr14EBL9S9BfEPMw1hx1g,7SN81BGKQSWcH-y1oh1k5Q,Z-graJvcYCSOGWRs3bDzLQ,1,4,2,2,"No thank you! We stopped by Old Chicago after a night of dancing and was definitely not impressed. Our chicken wings were under cooked, we had to send them back. The manager didnt even come over and talk to use, she told the server to tell us that they were cooked earlier this morning and re cooked this afternoon they were done! So I then asked why they were still really pink on the inside and they just admitted they reheat their chicken wings. Yucky! The staff was not very friendly at all. If you were not a regular or a friend of the bar tender or server, no one paid attention to what you needed. The burger I got was very bland, had no flavor at all. After it took us 30 minutes to get our check and card back we went ahead and stopped at Jack in the Box on the way home, since neither of us really ate our food. Dont think I will be stopping here again",2017-08-03 19:50:30,0
11997,MlwfVpWyQz1qOWLpcBabdA,LmsJ-alu-e7qukdFN8578Q,Z-graJvcYCSOGWRs3bDzLQ,1,0,0,0,"The worst service EVER right off the bat! They didn't take all of our drink orders, she said ""because some of us were looking at the menu"" but she didn't even go around to ask. Then we asked what root beers they had and she didn't know and made NO attempt to go check. Then we asked to change the TV that was right in front of our table (no one else in our area, only a couple tables up on top with their own TV) to the football got a dirty look. Waited, waited, waited. Then a guy came over and rudely told us they wouldn't change it because another customer requested the baseball game - but again NO customers in our area and the baseball game was on in the area that had the couple tables. Thought we'd let them know that things weren't going well so far and asked for a manager and she was just as rude. Only offered to move us to the bar area and made excuses for her team's rudeness. We had to leave couldn't stand the crap service anymore!! They lost out on at least a $150 ticket!! And we are great tippers!! Came to Barro's - they made up for the awful experience at Old Chicago - Barro's fans life!!",2017-09-25 02:30:55,0
10576,z5H2q1mGjS79cqFEeLS-0A,Qff1vrWP7NFfiQj8xCMHkg,9HWCSPtMP2tU_cTDsEU1Cw,5,0,0,0,Probablement les meilleurs buns asiatiques à Montréal! Le petit restaurant est très jolis. Félicitation au chef!,2017-05-13 16:36:09,1
12406,TuVpJxANFH8I-YeVdI-QyQ,CciVaNWFr_BOjJWtFnDhjQ,9HWCSPtMP2tU_cTDsEU1Cw,5,1,0,1,Some of the most delicious buns I have ever had in my life. Beautiful and minimal space with super friendly staff as well. Can't wait to return.,2016-07-03 14:55:05,1
11683,1R4lgy9cojPTJiFImR3tqg,siynD6I9oRPOhDajq1I8tg,9HWCSPtMP2tU_cTDsEU1Cw,5,0,0,0,Amazing steamed buns. The best I've ever had! Friendly service. Beautiful establishment. They pay attention to the smallest details. Fantastic!,2016-10-07 04:52:03,1
